Date,Location,Temperature_C,Rainfall_mm,Humidity_%,WindSpeed_kmph
2023-07-16,Karnal,23.8,45.2,51.8,2.1
2023-07-16,Ludhiana,22.0,0.0,71.7,9.2
2023-07-16,Nagpur,17.6,0.0,41.0,14.0
2023-07-16,Indore,31.7,0.0,49.4,8.2
2023-07-17,Delhi,39.6,0.0,52.2,13.5
2023-07-17,Karnal,16.2,0.0,87.3,13.1
2023-07-17,Ludhiana,20.9,0.0,54.7,13.9
2023-07-17,Nagpur,19.9,0.0,65.9,11.2
2023-07-17,Indore,12.6,0.0,59.3,10.8
2023-07-18,Delhi,23.2,0.0,60.4,14.8
2023-07-18,Karnal,24.3,0.0,45.7,5.6
2023-07-18,Ludhiana,34.8,0.0,72.1,1.1
2023-07-18,Nagpur,24.6,0.0,68.5,8.8
2023-07-18,Indore,19.3,0.0,55.6,6.4
2023-07-19,Delhi,27.2,0.0,37.8,7.0
2023-07-19,Karnal,17.7,0.0,71.4,3.3
2023-07-19,Ludhiana,10.9,0.0,53.1,0.9
2023-07-19,Nagpur,20.1,3.6,49.1,9.5
2023-07-19,Indore,25.0,0.0,87.4,8.3
2023-07-20,Delhi,30.2,0.0,49.7,2.7
2023-07-20,Karnal,17.9,0.0,88.4,2.5
2023-07-20,Ludhiana,15.2,0.0,60.4,5.6
2023-07-20,Nagpur,37.3,0.0,30.6,7.2
2023-07-20,Indore,32.8,44.8,54.5,5.4
2023-07-21,Delhi,25.8,0.6,42.6,7.1
2023-07-21,Karnal,11.0,0.0,49.7,4.2
2023-07-21,Ludhiana,16.1,0.0,31.0,3.9
2023-07-21,Nagpur,33.8,0.0,65.4,4.3
2023-07-21,Indore,13.2,10.2,40.3,0.0
2023-07-22,Delhi,13.7,0.0,44.9,8.2
2023-07-22,Karnal,30.4,0.0,89.7,4.3
2023-07-22,Ludhiana,38.7,0.0,66.6,3.2
2023-07-22,Nagpur,22.6,39.6,50.0,14.6
2023-07-22,Indore,22.4,0.0,33.2,12.1
2023-07-23,Delhi,18.3,0.0,32.9,13.9
2023-07-23,Karnal,19.6,0.0,54.7,14.0
2023-07-23,Ludhiana,19.8,37.3,50.1,1.8
2023-07-23,Nagpur,30.5,0.0,68.5,8.8
2023-07-23,Indore,34.0,28.7,65.8,8.5
2023-07-24,Delhi,20.2,0.0,71.3,2.9
2023-07-24,Karnal,24.2,0.0,84.4,6.4
2023-07-24,Ludhiana,12.1,0.0,58.2,4.1
2023-07-24,Nagpur,19.5,0.0,55.1,0.6
2023-07-24,Indore,33.5,0.0,33.1,9.9
2023-07-25,Delhi,13.1,0.0,39.4,6.0
2023-07-25,Karnal,21.4,25.3,69.1,2.4
2023-07-25,Ludhiana,22.3,0.0,87.5,8.7
2023-07-25,Nagpur,36.0,32.7,64.9,8.1
2023-07-25,Indore,26.4,0.0,46.1,4.0
2023-07-26,Delhi,38.0,24.0,76.4,11.1
2023-07-26,Karnal,24.4,0.0,83.8,4.0
2023-07-26,Ludhiana,31.4,0.0,76.2,7.3
2023-07-26,Nagpur,19.4,0.0,88.5,11.1
2023-07-26,Indore,33.8,0.0,52.5,8.7
2023-07-27,Delhi,13.9,0.0,33.2,7.4
2023-07-27,Karnal,25.9,0.0,33.2,1.7
2023-07-27,Ludhiana,24.8,0.0,48.5,6.7
2023-07-27,Nagpur,37.5,41.7,76.6,9.8
2023-07-27,Indore,28.7,0.0,72.7,10.0
2023-07-28,Delhi,20.4,0.0,63.6,0.4
2023-07-28,Karnal,14.2,0.0,40.1,10.8
2023-07-28,Ludhiana,24.0,24.4,57.6,3.8
2023-07-28,Nagpur,19.6,0.0,49.3,8.9
2023-07-28,Indore,34.1,0.0,66.7,4.1
2023-07-29,Delhi,26.8,0.0,62.6,9.8
2023-07-29,Karnal,18.5,0.0,83.4,6.3
2023-07-29,Ludhiana,18.7,0.0,54.2,4.8
2023-07-29,Nagpur,36.6,29.9,89.3,12.8
2023-07-29,Indore,39.5,14.2,86.7,7.4
2023-07-30,Delhi,20.6,0.0,42.2,3.7
2023-07-30,Karnal,33.8,0.0,47.6,9.5
2023-07-30,Ludhiana,10.4,0.0,74.2,10.1
2023-07-30,Nagpur,12.8,0.0,34.1,4.6
2023-07-30,Indore,38.7,0.0,74.4,6.8
2023-07-31,Delhi,38.6,0.0,83.4,12.2
2023-07-31,Karnal,32.3,0.0,41.4,9.4
2023-07-31,Ludhiana,25.7,0.0,36.1,7.1
2023-07-31,Nagpur,10.2,0.0,85.8,1.6
2023-07-31,Indore,17.6,0.0,48.1,5.6
2023-08-01,Delhi,34.9,0.0,39.8,10.1
2023-08-01,Karnal,12.0,0.0,57.5,10.2
2023-08-01,Ludhiana,16.2,0.0,40.7,9.7
2023-08-01,Nagpur,23.0,0.0,77.6,8.0
2023-08-01,Indore,29.4,0.0,77.6,10.7
2023-08-02,Delhi,22.1,0.0,45.2,14.7
2023-08-02,Karnal,14.5,14.2,54.5,14.1
2023-08-02,Ludhiana,35.5,0.0,72.1,4.1
2023-08-02,Nagpur,18.6,0.0,35.1,11.6
2023-08-02,Indore,27.5,11.3,34.6,1.4
2023-08-03,Delhi,27.4,22.5,80.2,1.9
2023-08-03,Karnal,38.3,0.0,73.7,3.2
2023-08-03,Ludhiana,23.1,2.6,56.8,0.4
2023-08-03,Nagpur,35.1,35.8,41.3,3.0
2023-08-03,Indore,35.6,0.0,77.1,10.0
2023-08-04,Delhi,25.8,0.0,34.1,0.5
2023-08-04,Karnal,14.1,0.0,74.0,13.6
2023-08-04,Ludhiana,31.2,41.8,78.0,14.7
2023-08-04,Nagpur,35.5,0.0,54.7,13.0
2023-08-04,Indore,13.3,0.0,36.5,0.4
2023-08-05,Delhi,14.3,0.0,71.1,8.9
2023-08-05,Karnal,12.0,15.3,33.5,5.8
2023-08-05,Ludhiana,36.5,4.0,53.9,12.2
2023-08-05,Nagpur,38.2,0.0,67.0,11.6
2023-08-05,Indore,38.1,0.0,32.4,4.8
2023-08-06,Delhi,34.5,0.0,54.7,4.3
2023-08-06,Karnal,38.2,0.0,68.6,3.4
2023-08-06,Ludhiana,31.4,0.0,66.9,4.3
2023-08-06,Nagpur,15.3,0.0,57.5,13.4
2023-08-06,Indore,10.8,22.1,86.0,2.5
2023-08-07,Delhi,30.7,42.3,68.9,3.3
2023-08-07,Karnal,14.7,0.0,84.6,1.5
2023-08-07,Ludhiana,10.1,49.5,48.1,5.8
2023-08-07,Nagpur,34.8,0.0,83.6,14.8
2023-08-07,Indore,22.8,0.0,34.5,6.0
2023-08-08,Delhi,16.9,16.2,85.7,7.9
2023-08-08,Karnal,15.3,0.0,59.4,13.6
2023-08-08,Ludhiana,11.6,9.6,54.7,8.2
2023-08-08,Nagpur,24.4,0.0,46.1,6.8
2023-08-08,Indore,34.8,0.0,57.7,12.6
2023-08-09,Delhi,26.6,24.0,76.2,11.5
2023-08-09,Karnal,22.0,0.0,83.4,0.4
2023-08-09,Ludhiana,34.9,0.0,43.6,8.1
2023-08-09,Nagpur,30.7,0.0,85.3,9.7
2023-08-09,Indore,20.5,0.0,71.3,11.2
2023-08-10,Delhi,29.4,0.0,69.8,0.5
2023-08-10,Karnal,20.8,0.0,76.5,3.8
2023-08-10,Ludhiana,10.5,35.5,52.9,0.1
2023-08-10,Nagpur,23.2,48.2,83.0,8.3
2023-08-10,Indore,36.7,0.0,80.2,6.8
2023-08-11,Delhi,19.6,0.0,43.7,0.4
2023-08-11,Karnal,14.0,0.0,73.4,9.9
2023-08-11,Ludhiana,39.3,0.0,73.9,11.7
2023-08-11,Nagpur,31.6,0.0,36.5,13.5
2023-08-11,Indore,15.3,31.7,79.8,11.2
2023-08-12,Delhi,14.5,10.0,72.3,3.4
2023-08-12,Karnal,33.3,0.0,83.8,13.1
2023-08-12,Ludhiana,36.5,17.7,45.5,12.6
2023-08-12,Nagpur,23.5,0.0,73.9,6.9
2023-08-12,Indore,17.9,0.0,73.6,6.7
2023-08-13,Delhi,13.3,22.7,30.7,10.3
2023-08-13,Karnal,37.0,0.0,43.7,12.3
2023-08-13,Ludhiana,29.1,0.0,66.8,12.5
2023-08-13,Nagpur,20.5,0.0,49.7,10.6
2023-08-13,Indore,34.0,0.0,62.7,2.8
2023-08-14,Delhi,30.9,0.0,59.5,11.1
2023-08-14,Karnal,18.5,28.8,51.2,13.0
2023-08-14,Ludhiana,36.4,0.0,77.2,8.3
2023-08-14,Nagpur,27.3,36.9,35.0,5.8
2023-08-14,Indore,13.3,0.0,30.5,10.5
2023-08-15,Delhi,26.2,0.0,50.9,3.9
2023-08-15,Karnal,19.5,0.0,82.7,10.5
2023-08-15,Ludhiana,17.5,40.0,46.8,12.8
2023-08-15,Nagpur,30.4,0.0,48.9,7.9
2023-08-15,Indore,20.7,21.8,80.4,10.2
2023-08-16,Delhi,19.4,0.0,48.6,0.4
2023-08-16,Karnal,12.6,0.0,38.6,8.1
2023-08-16,Ludhiana,32.1,0.0,84.6,13.1
2023-08-16,Nagpur,34.6,0.0,71.1,8.9
2023-08-16,Indore,27.4,0.0,83.8,11.1
2023-08-17,Delhi,20.9,0.0,85.1,6.4
2023-08-17,Karnal,31.2,29.2,54.1,0.6
2023-08-17,Ludhiana,10.2,0.0,73.9,14.4
2023-08-17,Nagpur,30.6,19.7,31.9,3.1
2023-08-17,Indore,25.6,0.0,51.2,12.9
2023-08-18,Delhi,12.6,0.0,73.9,7.2
2023-08-18,Karnal,39.0,0.0,45.7,4.7
2023-08-18,Ludhiana,15.2,10.7,41.5,5.9
2023-08-18,Nagpur,31.2,0.0,63.3,11.8
2023-08-18,Indore,29.8,0.0,46.7,1.7
2023-08-19,Delhi,14.2,0.0,60.6,0.3
2023-08-19,Karnal,30.7,0.0,76.8,4.1
2023-08-19,Ludhiana,29.9,0.0,76.8,2.6
2023-08-19,Nagpur,31.2,8.3,30.1,8.5
2023-08-19,Indore,27.5,0.0,47.7,13.4
2023-08-20,Delhi,34.1,0.0,45.8,5.1
2023-08-20,Karnal,24.9,42.3,73.4,4.4
2023-08-20,Ludhiana,36.5,39.3,80.2,13.7
2023-08-20,Nagpur,39.9,0.0,37.3,10.0
2023-08-20,Indore,21.8,0.0,61.2,9.3
2023-08-21,Delhi,29.0,0.0,57.6,1.7
2023-08-21,Karnal,33.8,0.0,65.8,10.1
2023-08-21,Ludhiana,23.1,0.0,61.7,13.3
2023-08-21,Nagpur,20.5,0.0,41.8,5.2
2023-08-21,Indore,30.0,0.0,56.1,9.5
2023-08-22,Delhi,12.0,0.0,83.1,3.1
2023-08-22,Karnal,15.1,0.0,55.0,3.5
2023-08-22,Ludhiana,17.1,0.0,47.7,5.1
2023-08-22,Nagpur,33.3,0.0,58.3,2.1
2023-08-22,Indore,14.2,0.0,48.8,6.3
2023-08-23,Delhi,24.4,16.3,88.9,0.7
2023-08-23,Karnal,28.4,0.0,83.2,4.5
2023-08-23,Ludhiana,29.8,0.0,84.7,0.7
2023-08-23,Nagpur,11.7,0.0,87.5,1.3
2023-08-23,Indore,33.7,0.0,65.0,5.6
2023-08-24,Delhi,32.2,0.0,89.6,14.7
2023-08-24,Karnal,22.4,0.0,87.2,9.9
2023-08-24,Ludhiana,22.6,0.0,62.3,0.4
2023-08-24,Nagpur,23.1,0.0,38.2,3.7
2023-08-24,Indore,10.1,41.0,38.5,5.5
2023-08-25,Delhi,31.5,37.2,70.6,2.3
2023-08-25,Karnal,19.8,6.1,30.2,10.6
2023-08-25,Ludhiana,31.1,0.0,35.8,2.5
2023-08-25,Nagpur,34.7,0.0,34.6,7.7
2023-08-25,Indore,29.6,0.0,83.2,1.6
2023-08-26,Delhi,37.2,0.0,80.4,1.0
2023-08-26,Karnal,38.2,5.0,36.6,7.8
2023-08-26,Ludhiana,39.0,10.2,63.1,7.3
2023-08-26,Nagpur,28.8,0.0,38.7,8.2
2023-08-26,Indore,24.3,17.0,77.2,2.7
2023-08-27,Delhi,14.7,0.0,68.2,11.3
2023-08-27,Karnal,15.5,0.0,33.7,12.3
2023-08-27,Ludhiana,13.7,0.0,74.3,14.5
2023-08-27,Nagpur,12.1,37.1,41.3,4.5
2023-08-27,Indore,19.8,47.3,31.8,0.4
2023-08-28,Delhi,26.4,0.0,44.9,6.0
2023-08-28,Karnal,28.2,0.0,41.5,3.6
2023-08-28,Ludhiana,24.4,27.3,70.6,2.7
2023-08-28,Nagpur,30.9,11.2,86.4,11.2
2023-08-28,Indore,15.1,0.0,39.4,12.9
2023-08-29,Delhi,26.8,0.0,54.8,1.1
2023-08-29,Karnal,26.1,19.1,30.0,2.4
2023-08-29,Ludhiana,32.3,0.0,81.8,0.7
2023-08-29,Nagpur,17.1,0.0,46.9,0.2
2023-08-29,Indore,10.9,0.0,60.2,9.8
2023-08-30,Delhi,33.1,0.0,55.4,2.8
2023-08-30,Karnal,14.6,0.0,69.2,11.5
2023-08-30,Ludhiana,29.2,0.0,79.0,7.7
2023-08-30,Nagpur,10.6,0.0,76.6,8.4
2023-08-30,Indore,20.7,0.0,30.5,10.0
2023-08-31,Delhi,15.4,0.0,39.4,3.7
2023-08-31,Karnal,14.3,0.0,62.7,13.9
2023-08-31,Ludhiana,13.5,20.3,73.4,1.5
2023-08-31,Nagpur,20.8,29.0,50.7,4.9
2023-08-31,Indore,24.0,0.0,54.6,1.4
2023-09-01,Delhi,28.0,0.0,72.3,3.2
2023-09-01,Karnal,11.6,0.0,59.0,3.9
2023-09-01,Ludhiana,31.5,0.0,52.6,1.1
2023-09-01,Nagpur,32.4,0.0,52.1,0.9
2023-09-01,Indore,38.1,0.0,59.3,7.6
2023-09-02,Delhi,33.6,0.0,45.8,6.4
2023-09-02,Karnal,10.8,9.7,77.7,6.7
2023-09-02,Ludhiana,39.9,32.2,69.8,4.9
2023-09-02,Nagpur,12.0,0.0,56.3,11.6
2023-09-02,Indore,30.0,0.0,40.7,7.6
2023-09-03,Delhi,27.6,0.0,86.4,3.3
2023-09-03,Karnal,37.1,0.0,75.1,2.2
2023-09-03,Ludhiana,15.8,0.0,42.3,6.0
2023-09-03,Nagpur,10.0,0.0,31.2,2.2
2023-09-03,Indore,31.4,0.0,49.9,1.8
2023-09-04,Delhi,16.0,0.0,54.8,8.6
2023-09-04,Karnal,33.2,0.0,42.0,6.1
2023-09-04,Ludhiana,10.6,46.0,72.9,5.9
2023-09-04,Nagpur,27.1,35.6,31.6,8.2
2023-09-04,Indore,29.0,0.0,42.9,3.0
2023-09-05,Delhi,18.7,0.0,63.5,10.6
2023-09-05,Karnal,37.9,0.0,61.7,11.2
2023-09-05,Ludhiana,38.7,0.0,73.5,7.2
2023-09-05,Nagpur,22.7,19.9,88.5,8.6
2023-09-05,Indore,15.8,0.0,70.1,1.7
2023-09-06,Delhi,35.4,38.6,78.5,4.3
2023-09-06,Karnal,22.3,0.0,89.9,3.5
2023-09-06,Ludhiana,17.5,0.0,55.5,14.7
2023-09-06,Nagpur,34.7,17.8,43.0,4.3
2023-09-06,Indore,38.4,0.0,69.6,9.4
2023-09-07,Delhi,10.4,34.0,65.8,9.8
2023-09-07,Karnal,31.0,37.6,51.5,13.2
2023-09-07,Ludhiana,13.0,0.0,36.2,14.6
2023-09-07,Nagpur,29.4,0.0,75.0,4.4
2023-09-07,Indore,20.8,0.0,86.1,6.4
2023-09-08,Delhi,23.1,0.0,53.6,12.5
2023-09-08,Karnal,27.3,0.0,89.9,2.1
2023-09-08,Ludhiana,39.8,0.0,56.4,11.7
2023-09-08,Nagpur,17.6,21.9,39.3,3.8
2023-09-08,Indore,19.3,14.3,53.7,12.2
2023-09-09,Delhi,14.4,0.0,80.2,7.8
2023-09-09,Karnal,22.7,17.1,32.2,15.0
2023-09-09,Ludhiana,12.5,0.0,55.5,1.5
2023-09-09,Nagpur,33.1,0.0,73.0,4.4
2023-09-09,Indore,29.4,0.0,55.7,1.2
2023-09-10,Delhi,23.8,0.0,46.1,11.7
2023-09-10,Karnal,25.2,45.6,45.9,4.6
2023-09-10,Ludhiana,25.6,0.0,90.0,8.3
2023-09-10,Nagpur,22.2,0.0,41.3,7.6
2023-09-10,Indore,10.5,0.0,54.1,8.4
2023-09-11,Delhi,10.8,0.0,34.9,8.0
2023-09-11,Karnal,14.8,0.0,74.2,12.6
2023-09-11,Ludhiana,37.2,0.0,55.0,5.8
2023-09-11,Nagpur,34.2,0.0,85.6,3.0
2023-09-11,Indore,17.0,0.0,35.4,5.4
2023-09-12,Delhi,18.1,0.0,84.3,6.7
2023-09-12,Karnal,17.3,0.0,32.6,13.0
2023-09-12,Ludhiana,21.6,0.0,64.5,2.3
2023-09-12,Nagpur,32.8,0.0,73.2,13.9
2023-09-12,Indore,37.9,0.0,52.6,9.1
2023-09-13,Delhi,18.7,0.0,61.2,5.9
2023-09-13,Karnal,38.1,0.0,50.8,3.7
2023-09-13,Ludhiana,33.5,0.0,59.9,4.5
2023-09-13,Nagpur,32.9,0.0,64.0,13.1
2023-09-13,Indore,39.3,0.0,60.3,9.2
2023-09-14,Delhi,18.6,6.0,76.9,13.4
2023-09-14,Karnal,32.2,30.4,67.4,6.4
2023-09-14,Ludhiana,25.2,43.2,54.4,2.2
2023-09-14,Nagpur,13.4,0.0,33.6,2.7
2023-09-14,Indore,18.2,0.0,82.1,14.5
2023-09-15,Delhi,26.8,0.0,53.3,2.5
2023-09-15,Karnal,33.0,0.0,54.0,13.5
2023-09-15,Ludhiana,31.3,13.5,46.9,1.9
2023-09-15,Nagpur,20.5,31.0,83.1,2.7
2023-09-15,Indore,17.4,38.2,44.9,5.0
2023-09-16,Delhi,16.9,0.0,66.9,2.1
2023-09-16,Karnal,21.3,0.0,39.1,7.2
2023-09-16,Ludhiana,10.1,0.0,51.2,2.9
2023-09-16,Nagpur,29.9,0.0,66.7,9.4
2023-09-16,Indore,11.9,0.0,53.2,14.7
2023-09-17,Delhi,33.0,31.2,56.8,1.9
2023-09-17,Karnal,37.9,0.0,36.5,0.7
2023-09-17,Ludhiana,27.8,0.0,56.5,11.3
2023-09-17,Nagpur,37.8,14.7,86.3,5.3
2023-09-17,Indore,35.5,41.5,77.4,13.9
2023-09-18,Delhi,32.8,0.0,66.5,5.5
2023-09-18,Karnal,11.2,0.0,38.1,7.9
2023-09-18,Ludhiana,30.1,0.0,68.3,7.9
2023-09-18,Nagpur,36.9,14.9,33.8,7.9
2023-09-18,Indore,34.7,0.0,60.7,10.5
2023-09-19,Delhi,12.5,0.0,31.6,6.8
2023-09-19,Karnal,32.9,0.0,43.4,5.3
2023-09-19,Ludhiana,21.2,0.0,53.2,14.8
2023-09-19,Nagpur,31.4,0.0,30.5,13.4
2023-09-19,Indore,26.2,0.0,45.2,5.6
2023-09-20,Delhi,27.7,0.0,56.6,1.7
2023-09-20,Karnal,36.9,0.0,75.9,9.8
2023-09-20,Ludhiana,16.8,0.0,40.2,3.3
2023-09-20,Nagpur,32.8,28.5,62.4,0.0
2023-09-20,Indore,40.0,0.0,50.1,11.8
2023-09-21,Delhi,26.9,46.3,45.4,13.1
2023-09-21,Karnal,36.4,0.0,58.6,12.9
2023-09-21,Ludhiana,18.2,0.0,90.0,4.4
2023-09-21,Nagpur,37.8,35.6,66.0,5.6
2023-09-21,Indore,22.4,0.0,62.9,3.0
2023-09-22,Delhi,23.9,0.0,82.2,14.3
2023-09-22,Karnal,35.1,0.0,39.2,6.0
2023-09-22,Ludhiana,37.8,9.2,36.3,10.1
2023-09-22,Nagpur,37.7,0.0,82.8,1.2
2023-09-22,Indore,33.8,0.0,44.8,8.8
2023-09-23,Delhi,23.3,3.2,70.5,5.9
2023-09-23,Karnal,14.6,0.0,33.4,1.7
2023-09-23,Ludhiana,21.3,0.0,89.3,4.1
2023-09-23,Nagpur,18.3,34.1,32.6,13.8
2023-09-23,Indore,16.1,0.0,33.5,13.9
2023-09-24,Delhi,29.3,40.4,37.4,5.7
2023-09-24,Karnal,15.3,0.0,34.5,4.2
2023-09-24,Ludhiana,16.2,0.0,46.6,10.8
2023-09-24,Nagpur,32.9,16.9,30.3,2.7
2023-09-24,Indore,24.5,0.0,33.3,7.9
2023-09-25,Delhi,38.1,0.0,79.4,5.3
2023-09-25,Karnal,20.8,0.0,44.0,3.7
2023-09-25,Ludhiana,19.0,0.0,30.1,6.4
2023-09-25,Nagpur,10.4,19.9,68.2,13.7
2023-09-25,Indore,17.5,0.0,73.4,5.4
2023-09-26,Delhi,31.6,0.0,88.7,0.1
2023-09-26,Karnal,16.4,0.0,89.0,14.9
2023-09-26,Ludhiana,37.3,13.6,52.5,14.4
2023-09-26,Nagpur,32.2,19.3,47.5,8.1
2023-09-26,Indore,18.3,0.0,54.2,14.7
2023-09-27,Delhi,34.2,0.0,65.7,1.2
2023-09-27,Karnal,30.3,0.0,34.7,0.3
2023-09-27,Ludhiana,24.8,44.6,53.2,13.4
2023-09-27,Nagpur,15.6,0.0,87.3,10.7
2023-09-27,Indore,22.7,0.0,40.3,1.6
2023-09-28,Delhi,24.9,0.0,68.9,0.5
2023-09-28,Karnal,16.5,0.0,60.0,9.3
2023-09-28,Ludhiana,27.9,0.0,35.5,7.3
2023-09-28,Nagpur,29.8,0.0,35.6,2.0
2023-09-28,Indore,22.9,0.0,81.1,13.6
2023-09-29,Delhi,34.4,0.0,66.0,2.2
2023-09-29,Karnal,25.6,0.0,71.2,13.8
2023-09-29,Ludhiana,35.8,29.3,71.4,7.9
2023-09-29,Nagpur,28.8,0.0,48.6,5.4
2023-09-29,Indore,25.1,0.0,82.4,7.4
2023-09-30,Delhi,32.5,0.0,54.0,9.7
2023-09-30,Karnal,37.0,0.0,69.7,13.8
2023-09-30,Ludhiana,10.8,0.0,75.4,8.3
2023-09-30,Nagpur,29.4,0.0,51.8,6.6
2023-09-30,Indore,37.2,0.0,61.2,7.6
2023-10-01,Delhi,24.3,0.0,59.5,7.3
2023-10-01,Karnal,29.5,0.0,70.0,7.1
2023-10-01,Ludhiana,35.4,0.0,48.3,4.0
2023-10-01,Nagpur,16.8,0.0,41.9,2.3
2023-10-01,Indore,38.1,0.0,82.7,5.3
2023-10-02,Delhi,29.5,0.0,31.8,10.0
2023-10-02,Karnal,34.5,0.0,33.2,5.6
2023-10-02,Ludhiana,13.2,0.0,41.4,7.7
2023-10-02,Nagpur,27.4,0.0,43.6,13.8
2023-10-02,Indore,12.2,0.0,45.2,0.7
2023-10-03,Delhi,14.5,0.0,79.9,13.3
2023-10-03,Karnal,22.0,0.0,49.8,5.2
2023-10-03,Ludhiana,23.5,0.0,87.9,8.1
2023-10-03,Nagpur,31.7,0.0,50.9,6.1
2023-10-03,Indore,20.0,0.0,47.0,10.1
2023-10-04,Delhi,38.8,0.0,82.5,14.2
2023-10-04,Karnal,31.0,0.0,57.6,9.7
2023-10-04,Ludhiana,24.0,9.8,43.6,2.8
2023-10-04,Nagpur,32.2,0.0,60.4,2.2
2023-10-04,Indore,12.0,0.0,53.8,3.8
2023-10-05,Delhi,33.3,0.0,36.5,14.4
2023-10-05,Karnal,25.9,37.7,48.0,2.0
2023-10-05,Ludhiana,35.5,0.0,36.5,7.7
2023-10-05,Nagpur,25.6,41.5,58.4,0.5
2023-10-05,Indore,17.2,0.0,51.0,13.1
2023-10-06,Delhi,36.8,30.5,61.5,8.5
2023-10-06,Karnal,25.5,0.0,46.5,14.4
2023-10-06,Ludhiana,35.3,0.0,60.8,6.4
2023-10-06,Nagpur,34.3,11.8,50.6,12.4
2023-10-06,Indore,39.2,16.1,48.6,7.7
2023-10-07,Delhi,12.8,0.0,70.7,0.4
2023-10-07,Karnal,29.4,0.0,34.1,2.0
2023-10-07,Ludhiana,30.1,36.5,66.5,11.1
2023-10-07,Nagpur,26.1,40.1,39.1,1.8
2023-10-07,Indore,28.8,0.0,80.9,10.8
2023-10-08,Delhi,23.4,0.0,61.1,12.0
2023-10-08,Karnal,27.2,0.0,43.5,12.4
2023-10-08,Ludhiana,21.6,0.0,60.6,0.6
2023-10-08,Nagpur,32.6,36.8,84.2,14.5
2023-10-08,Indore,24.1,0.0,77.0,11.5
2023-10-09,Delhi,22.0,0.0,89.7,3.1
2023-10-09,Karnal,12.8,0.0,66.3,11.3
2023-10-09,Ludhiana,18.1,0.0,79.6,12.7
2023-10-09,Nagpur,16.3,0.0,74.6,3.6
2023-10-09,Indore,33.4,0.0,71.3,14.3
2023-10-10,Delhi,26.2,0.0,63.8,0.8
2023-10-10,Karnal,17.5,0.0,46.7,5.7
2023-10-10,Ludhiana,11.5,26.0,47.7,9.5
2023-10-10,Nagpur,33.6,0.0,59.4,12.5
2023-10-10,Indore,30.4,0.0,53.8,5.9
2023-10-11,Delhi,16.8,0.0,76.1,8.8
2023-10-11,Karnal,16.3,0.0,52.3,13.2
2023-10-11,Ludhiana,13.8,37.5,64.8,12.2
2023-10-11,Nagpur,28.8,0.0,47.7,7.1
2023-10-11,Indore,26.4,5.4,79.0,2.6
2023-10-12,Delhi,26.4,29.5,57.2,12.5
2023-10-12,Karnal,23.1,0.0,75.0,10.8
2023-10-12,Ludhiana,22.8,0.0,55.2,10.1
2023-10-12,Nagpur,24.3,0.0,67.2,8.5
2023-10-12,Indore,28.6,0.0,50.4,6.0
2023-10-13,Delhi,38.7,0.0,89.5,12.0
2023-10-13,Karnal,17.3,0.0,45.3,13.1
2023-10-13,Ludhiana,34.0,0.0,84.7,8.3
2023-10-13,Nagpur,38.9,0.0,33.8,11.9
2023-10-13,Indore,16.0,0.0,40.4,8.7
2023-10-14,Delhi,28.2,0.0,41.5,2.5
2023-10-14,Karnal,30.7,0.0,44.5,12.8
2023-10-14,Ludhiana,11.4,0.0,79.2,9.7
2023-10-14,Nagpur,31.6,0.0,84.9,4.8
2023-10-14,Indore,28.9,0.0,59.1,0.3
2023-10-15,Delhi,22.8,0.0,45.5,6.3
2023-10-15,Karnal,34.0,0.0,32.7,0.2
2023-10-15,Ludhiana,17.2,27.1,49.6,14.3
2023-10-15,Nagpur,28.9,1.4,34.8,9.5
2023-10-15,Indore,23.1,45.5,43.8,2.2
2023-10-16,Delhi,30.9,7.9,72.7,14.3
2023-10-16,Karnal,39.2,29.9,35.7,9.0
2023-10-16,Ludhiana,39.5,0.0,31.3,14.6
2023-10-16,Nagpur,27.9,0.0,67.0,13.0
2023-10-16,Indore,30.2,0.0,35.6,11.0
2023-10-17,Delhi,33.5,0.0,52.2,4.8
2023-10-17,Karnal,28.3,0.0,73.1,8.3
2023-10-17,Ludhiana,22.4,0.0,46.7,1.3
2023-10-17,Nagpur,39.3,0.0,73.9,14.1
2023-10-17,Indore,21.3,0.0,89.8,12.4
2023-10-18,Delhi,39.4,13.6,53.4,5.6
2023-10-18,Karnal,19.5,38.8,33.9,0.5
2023-10-18,Ludhiana,21.1,0.0,85.0,4.1
2023-10-18,Nagpur,29.5,0.0,36.0,5.2
2023-10-18,Indore,24.2,0.0,43.2,6.2
2023-10-19,Delhi,12.3,0.0,60.3,9.2
2023-10-19,Karnal,18.1,0.0,45.3,4.9
2023-10-19,Ludhiana,20.5,27.9,79.2,4.6
2023-10-19,Nagpur,11.2,0.0,66.3,3.7
2023-10-19,Indore,27.7,2.3,32.1,6.6
2023-10-20,Delhi,11.4,40.3,39.9,10.8
2023-10-20,Karnal,31.1,0.0,31.0,11.3
2023-10-20,Ludhiana,15.8,0.0,73.0,5.5
2023-10-20,Nagpur,30.2,6.9,68.3,2.2
2023-10-20,Indore,18.0,0.0,87.5,10.6
2023-10-21,Delhi,10.4,15.1,74.3,7.9
2023-10-21,Karnal,27.8,0.0,54.6,2.7
2023-10-21,Ludhiana,15.7,0.0,71.9,5.4
2023-10-21,Nagpur,39.7,36.1,71.9,10.7
2023-10-21,Indore,33.6,13.4,56.8,13.0
2023-10-22,Delhi,38.5,0.0,89.3,4.5
2023-10-22,Karnal,34.1,30.1,48.5,11.4
